priority,slug,title,category,content_status,governance_state,evidence_complete_v2,evidence_score_percent,promotion_ready,next_review_due,missing_requirements
P2,troubleshoot-mobile-application-deployment,Troubleshoot mobile application deployment,Mobile Devices & MDM,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-mobile-storage-exhaustion,Troubleshoot mobile storage exhaustion,Mobile Devices & MDM,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-network-latency,Troubleshoot network latency,Network & Connectivity,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-office-activation,Troubleshoot Office activation,Microsoft 365 & Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-packet-loss,Troubleshoot packet loss,Network & Connectivity,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-passwordless-sign-in,Troubleshoot passwordless sign-in,Identity & Access Management,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-poor-call-quality,Troubleshoot poor call quality,"Voice, Telephony & Meeting Rooms",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-poor-print-quality,Troubleshoot poor print quality,Printing & Scanning,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-post-errors-or-beep-codes,Troubleshoot POST errors or beep codes,Hardware & Peripherals,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-power-bi-sign-in-or-access,Troubleshoot Power BI sign-in or access,Microsoft 365 & Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-remote-desktop-licensing-errors,Troubleshoot remote desktop licensing errors,"Remote Access, VDI & DaaS",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-remote-desktop-to-a-server,Troubleshoot Remote Desktop to a server,Servers & Core Infrastructure,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-repeated-mfa-prompts,Troubleshoot repeated MFA prompts,Identity & Access Management,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-screen-flicker-or-graphics-corruption,Troubleshoot screen flicker or graphics corruption,Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-sleep-wake-or-hibernation,"Troubleshoot sleep, wake or hibernation",Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-smart-card-sign-in,Troubleshoot smart-card sign-in,Identity & Access Management,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-universal-print,Troubleshoot Universal Print,Printing & Scanning,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-user-account-control-or-admin-rights-requests,Troubleshoot User Account Control or admin-rights requests,Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-windows-365-cloud-pc-access,Troubleshoot Windows 365 Cloud PC access,"Remote Access, VDI & DaaS",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-windows-activation,Troubleshoot Windows activation,Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-windows-hello-enrolment,Troubleshoot Windows Hello enrolment,Identity & Access Management,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-wireless-presentation,Troubleshoot wireless presentation,"Voice, Telephony & Meeting Rooms",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-wireless-roaming,Troubleshoot wireless roaming,Network & Connectivity,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-word-or-excel-crashes,Troubleshoot Word or Excel crashes,Microsoft 365 & Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,update-bios-or-device-firmware-safely,Update BIOS or device firmware safely,Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,validate-critical-security-patch-deployment,Validate critical security patch deployment,Security & Compliance,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,validate-microsoft-365-service-health,Validate Microsoft 365 service health,Microsoft 365 & Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,validate-replacement-hardware-before-handover,Validate replacement hardware before handover,Hardware & Peripherals,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,validate-service-restoration-before-closure,Validate service restoration before closure,Service Desk & ITSM,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
